IDS
690000013
460000011
450000278
450016122
400000029
910000006
110000002
450041380
30003342
450001090
450000301
450000703
300000009
450041918
450000678
450001062
450000092
450000599
460000028
750000019
820000022
660000002
750000014
220000016
280000008
450000514
450000605
690000015
450016087
600000002
320000001
710000010
450000533
450000580
450035159
512032426
450042968
450049150
450000540
460000015
450001067
10000008
400000021
370000369
450049223
450043389
450001086
450000128
140000003
820000068
940000003
800000011
460000023
450000194
450041921
50000001
920000004
920000140
290000003
450041932
450000647
570000018
410000008
450000203
500000008
520000011
450000790
450000991
450000373
450000598
450001207
450001070
450002415
400000027
900000012
910000004
920000005
400000038
930000004
270000008
650000025
820000025
250000010
100000002
450042268
780000002
450000178
450043406
200001772
820000001
10000005
450000718
450000620
400000042
890000008
450000366
530000002
450000371
450000686
300000004
840000005
360001737
450062384
700000006
140000005
400000018
810000010
220000008
450001204
400000028
450001171
470000206
512009290
450000447
270000018
450000563
512023773
450000343
360000021
450000613
450054237
512036175
30000003
450001084
450000060
700001135
450000291
790000004
920000020
460000020
870000002
512039606
50000021
120000003
450016204
450001154
450000505
450000611
570000013
250000021
460000016
450000065
30000018
400000041
450001076
450000149
630000015
600000030
450000984
450000421
450042935
70000005
450016205
450001401
450050922
190000010
450000830
512052393
500000024
30000027
650000004
450059573
450000588
640000014
512021914
450000946
920000006
570000002
110000005
450059021
270000007
450001200
450000842
140000004
450000285
450016149
450000422
450000549
710000021
820000012
460000036
360000003
450000626
450043246
220000023
800000004
190000009
980000022
300000006
30000014
450001042
570000006
450000668
450000319
450000938
360000019
820000028
320000014
650000034
980000021
860000004
450039653
190000002
512000157
820000077
500000009
450000025
450001126
450000959
900000007
450000650
980000028
280000004
450000512
450056352
450039650
450041993
50000022
560000005
70000009
450041934
450001080
540000002
780000165
530000010
450039647
630000020
450000550
910000007
80000004
450000552
800000006
50000009
650000023
360000025
450042459
190000007
630000016
820000097
450000602
450043110
512006806
450057623
450039644
420000002
30000025
600000001
450043128
400002619
450000624
450000835
780000001
450000348
10000011
330000002
750000013
450000828
450039456
800000012
450000565
820000037
450000870
450001072
450001181
820000083
940000027
920000025
450000999
650000005
630000007
450000437
450057950
370000004
220000027
520000017
450000634
450000691
450000964
450001146
450038948
450000787
500000006
450000852
170000001
450000049
512035614
450000919
450000915
450016013
450033307
470000001
830000069
460000012
450000814
450000939
512003408
450000986
530000024
820000116
450001028
450000435
570000020
450056670
600000015
910000005
190000792
450000926
220000012
520000001
400000014
450044555
450000426
80000010
450000699
450000081
450001155
520000016
710000045
460000033
820000099
450000594
700000010
750000006
450000858
600000027
750000010
630000019
30000048
450042606
630000023
450000940
600000009
80000006
320000010
280000001
920000018
450000851
450000496
450038230
120000004
610000005
940000012
650000030
530000003
500000013
450039076
820000059
450000221
790000007
610000006
450040237
512022339
460000038
220000003
920000016
450000257
650000002
900000009
820000024
640000016
220000014
450050166
610000007
450001078
450039455
490000003
600000007
70000004
710000020
300000005
820000092
450001153
820000080
450000485
820000058
450037018
940000019
650000030
450040176
450035692
120000006
50000004
450038708
270000005
780000006
340000002
730000007
30000057
530000004
820000064
450000614
10000013
450039452
450000753
830000007
600000024
520000010
450000860
190000008
830000006
460000003
450053656
400000023
710000014
450036993
450000382
630000009
240000001
870000006
450000819
570000003
820000100
450042778
650000019
300000003
140000006
290000004
180000006
920000027
980000004
450040175
400000017
460000025
700000013
450054460
630000004
500000007
450001091
450000629
400000009
190000001
70000007
450001176
240000005
450000183
290000009
450041920
450000883
450000847
650000007
450000250
460000008
10000012
950000001
450000627
450000466
450050374
512022817
450001135
760000001
200000003
790000008
600000006
450041925
450055743
370000002
400000002
900000001
450039979
450000119
450000696
450040356
930000003
400000027
450001209
512031383
80000019
70000011
450000755
450000087
190000006
450000698
220000021
450001194
700000005
710000041
512020991
450000214
730000010
10000004
450000822
660000003
450043095
540000001
80000007
780000011
710000048
450000664
450000836
600000010
450000335
450000299
290000006
360000020
450001009
180000003
450000896
450000334
450000555
280000009
450000943
450001011
240000003
30000012
920000022
180000007
10000003
450000661
920000008
820000002
600000026
420000001
450041396
450000488
500000035
800000015
100000005
500000003
780000003
450000036
100000003
512007244
450001092
450000622
450000618
512020638
450000363
360000004
450000297
450000246
710000022
530000007
460000006
450000328
450000419
450042779
450000578
30000011
70000035
250000004
800000002
800000010
450000981
520000018
400000008
30000054
820000027
450000573
270000020
320000012
400000025
450000871
530000009
450000785
640000001
330000005
940000022
890000003
450000567
450000592
450000891
450000453
450000527
450000347
450000600
450000869
450000439
450000597
30000053
690000004
500000037
910000001
790000012
460000019
450000055
450000247
450000804
360001424
450053653
450000491
820000023
520000015
220001768
450000450
200000001
450000625
910000002
800000013
450001053
450000612
400000011
650000032
450000161
820000086
450043585
450000962
450000393
450000975
250000006
400000035
110000006
450000844
450000265
940000021
400000005
600000003
600000004
450001027
610000004
450000697
450054199
640000003
450053572
100000004
820000018
530000005
600000018
570000014
450000078
450000471
450000369
600000025
710000029
30000058
140000001
190000011
820000005
110000003
450041928
450000126
450000231
490000002
450000723
650000018
450016151
750000007
512043188
400000016
450000553
450000444
320000009
920000002
450016096
360000011
450001068
450037016
610000003
970000003
400000040
40000012
920000014
400000031
450000579
450000133
450000494
450039251
30000056
450000293
190000013
200001598
450037034
360000024
610000008
400000015
450000893
450054889
450001012
890000007
40000005
650000022
800000018
450000370
450038937
400000026
450034607
450000469
920000009
750000018
170000003
730000006
350000006
600000021
750000003
220000013
490000001
450001202
450054197
40001956
40000004
650000012
980000007
580000002
400000022
840000004
70000014
450000303
400000007
512017999
380000636
450000309
450000539
450001051
850000011
512004112
30000023
820000020
450000987
460000039
820000029
450001085
450000873
40000010
70000010
450016148
450039042
450001006
730000009
450000211
530000006
450001184
10000002
450043115
450000621
512028815
100000001
260000002
820000019
680000002
450000248
250000008
940000014
450000490
360000018
450000292
450000885
450039654
970000002
450000167
140000008
512004380
780000004
440000002
250000005
450000097
450000944
450000978
200000002
920000023
450000632
30001398
320000008
450000403
450000272
520000012
30001085
360000026
710000002
460000001
580000003
30000020
70000013
450000423
450000044
450000305
250000011
820000046
450000132
450000636
710000035
450000375
920000017
830000005
30000022
450000638
450000741
920000012
460000030
450039454
512034510
630000010
450000518
220000002
450000528
220000015
630000006
450000320
360000023
450000945
920000028
